Recipe Name,Ingredient,URL
Best Cheesy Broccoli Soup,chopped celery,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,chopped carrots,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,small onion,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,water or  needed to cover,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,cubes chicken bouillon,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,butter,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,all-purpose flour,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,milk,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Best Cheesy Broccoli Soup,shredded Cheddar cheese,http://allrecipes.com/recipe/231303/best-cheesy-broccoli-soup
Swedish Cream Wafers,butter,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,heavy whipping cream,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,sifted all-purpose flour,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,granulated sugar for decoration,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,butter,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,sifted confectioners' sugar,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,egg yolk,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,vanilla extract,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Swedish Cream Wafers,drops  food coloring,http://allrecipes.com/recipe/11235/swedish-cream-wafers
Aebleskiver,egg whites,http://allrecipes.com/recipe/11037/aebleskiver
Aebleskiver,all-purpose flour,http://allrecipes.com/recipe/11037/aebleskiver
Aebleskiver,baking powder,http://allrecipes.com/recipe/11037/aebleskiver
Aebleskiver,white sugar,http://allrecipes.com/recipe/11037/aebleskiver
Aebleskiver,baking soda,http://allrecipes.com/recipe/11037/aebleskiver
Aebleskiver,salt,http://allrecipes.com/recipe/11037/aebleskiver
Aebleskiver,egg yolks,http://allrecipes.com/recipe/11037/aebleskiver
