Recipe Name,Ingredient,URL
Meatless Stuffed Peppers,green bell peppers,http://allrecipes.com/recipe/22923/meatless-stuffed-peppers
Meatless Stuffed Peppers,crushed tomatoes,http://allrecipes.com/recipe/22923/meatless-stuffed-peppers
Meatless Stuffed Peppers,wine,http://allrecipes.com/recipe/22923/meatless-stuffed-peppers
Meatless Stuffed Peppers,tomato paste,http://allrecipes.com/recipe/22923/meatless-stuffed-peppers
Kraut Bierocks,(.25 ounce) packages active dry yeast,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,white sugar,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,warm water,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,all-purpose flour,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,powdered milk,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,baking powder,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,shortening,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,lean ground beef,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,ground Italian sausage,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,chopped onion,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,shredded cabbage,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,prepared mustard,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,salt,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,ground black pepper,http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,"shredded, processed American cheese",http://allrecipes.com/recipe/23893/kraut-bierocks
Kraut Bierocks,shredded Cheddar cheese,http://allrecipes.com/recipe/23893/kraut-bierocks
Uber-Braten Kielbasa and Sauerkraut Casserole,kluski (egg) noodles,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,butter,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,all-purpose flour,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,dry mustard powder,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,ground black pepper,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,milk,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,shredded Cheddar cheese,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,sauerkraut,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,kielbasa sausage,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,dry bread crumbs,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Uber-Braten Kielbasa and Sauerkraut Casserole,shredded Cheddar cheese,http://allrecipes.com/recipe/228407/uber-braten-kielbasa-and-sauerkraut-casserole
Chef John's Beef Rouladen,of beef round,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,kosher salt,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,ground black pepper,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,Dijon mustard,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,strips bacon,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,"paprika, or to taste",http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,onion  into half-rings and,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,dill pickle spears,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,vegetable oil,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,Gravy:,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,butter,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,all-purpose flour,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,beef broth,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Chef John's Beef Rouladen,salt to taste,http://allrecipes.com/recipe/244200/chef-johns-beef-rouladen
Slow Cooker German-Style Pork Roast with Sauerkraut and Potatoes,white potatoes  and,http://allrecipes.com/recipe/146229/slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes
Slow Cooker German-Style Pork Roast with Sauerkraut and Potatoes,minced garlic,http://allrecipes.com/recipe/146229/slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes
Slow Cooker German-Style Pork Roast with Sauerkraut and Potatoes,salt and pepper to taste,http://allrecipes.com/recipe/146229/slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes
Slow Cooker German-Style Pork Roast with Sauerkraut and Potatoes,(3 pound) boneless pork loin roast,http://allrecipes.com/recipe/146229/slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes
Slow Cooker German-Style Pork Roast with Sauerkraut and Potatoes,jar sauerkraut with liquid,http://allrecipes.com/recipe/146229/slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes
Slow Cooker German-Style Pork Roast with Sauerkraut and Potatoes,caraway seeds,http://allrecipes.com/recipe/146229/slow-cooker-german-style-pork-roast-with-sauerkraut-and-potatoes
Kaes-Spaetzle,eggs,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,all-purpose flour,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,salt,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,vegetable oil,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,water,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,vegetable oil,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,onions  and,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,shredded Swiss cheese,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,vinegar,http://allrecipes.com/recipe/52460/kaes-spaetzle
Kaes-Spaetzle,"chopped fresh parsley, for garnish",http://allrecipes.com/recipe/52460/kaes-spaetzle
German Apple Cake II,eggs,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,vegetable oil,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,white sugar,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,all-purpose flour,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,baking soda,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,ground cinnamon,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,salt,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,vanilla extract,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,"apples - peeled, cored and diced",http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,chopped walnuts,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,packages cream cheese,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,butter,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,confectioners' sugar,http://allrecipes.com/recipe/15765/german-apple-cake-ii
German Apple Cake II,vanilla extract,http://allrecipes.com/recipe/15765/german-apple-cake-ii
Jaeger Schnitzel,boneless pork chops,http://allrecipes.com/recipe/85935/jaeger-schnitzel
Jaeger Schnitzel,oil for frying,http://allrecipes.com/recipe/85935/jaeger-schnitzel
Jaeger Schnitzel,"eggs, beaten",http://allrecipes.com/recipe/85935/jaeger-schnitzel
Jaeger Schnitzel,plain bread crumbs,http://allrecipes.com/recipe/85935/jaeger-schnitzel
Jaeger Schnitzel,packages dry mushroom gravy mix,http://allrecipes.com/recipe/85935/jaeger-schnitzel
Jaeger Schnitzel,fresh mushrooms,http://allrecipes.com/recipe/85935/jaeger-schnitzel
Jaeger Schnitzel,dry egg noodles,http://allrecipes.com/recipe/85935/jaeger-schnitzel
Slow Cooker Kielbasa and Beer,kielbasa sausage  into 1 inch pieces,http://allrecipes.com/recipe/21380/slow-cooker-kielbasa-and-beer
Slow Cooker Kielbasa and Beer,or bottle beer,http://allrecipes.com/recipe/21380/slow-cooker-kielbasa-and-beer
Slow Cooker Kielbasa and Beer,sauerkraut,http://allrecipes.com/recipe/21380/slow-cooker-kielbasa-and-beer
Bee Sting Cake (Bienenstich) II,all-purpose flour,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,active dry yeast,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,white sugar,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
