Recipe Name,Ingredient,URL
Sticky Toffee Pudding Cake,boiling water,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,butter,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,white sugar,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,"eggs, beaten",http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,self-rising flour,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,packed brown sugar,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,butter,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,evaporated milk,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Sticky Toffee Pudding Cake,vanilla extract,http://allrecipes.com/recipe/8148/sticky-toffee-pudding-cake
Down Under Lemon Tart,Sweet Pastry:,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,all-purpose flour,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,butter,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,confectioners' sugar,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,egg yolk,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,cold water,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,Filling:,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,eggs,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,"superfine sugar (or granulated sugar, processed to fine texture in a food processor)",http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,minced lemon zest,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,fresh lemon juice,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Down Under Lemon Tart,heavy whipping cream,http://allrecipes.com/recipe/53242/down-under-lemon-tart
Aussie Lime Pie,rolled oats,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,flaked coconut,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,all-purpose flour,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,white sugar,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,butter,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,light corn syrup,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,baking soda,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,sweetened  milk,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,lime juice,http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,"egg yolks, beaten",http://allrecipes.com/recipe/17346/aussie-lime-pie
Aussie Lime Pie,grated lemon zest,http://allrecipes.com/recipe/17346/aussie-lime-pie
Anzac Biscuits III,quick cooking oats,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,all-purpose flour,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,dry  shredded coconut,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,brown sugar,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,ground ginger,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,baking soda,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,boiling water,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,butter,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Anzac Biscuits III,golden syrup,http://allrecipes.com/recipe/216336/anzac-biscuits-iii
Apricot Anzac Biscuits,margarine,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,margarine,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,golden syrup,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,boiling water,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,baking soda,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,rolled oats,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,all-purpose flour,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,raw sugar,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,dried  coconut,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Apricot Anzac Biscuits,diced dried apricots,http://allrecipes.com/recipe/246996/apricot-anzac-biscuits
Pavlova Deluxe,egg whites,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,cream of tartar,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,white sugar,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,cornstarch,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,distilled white vinegar,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,heavy cream,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,vanilla extract,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,confectioners' sugar,http://allrecipes.com/recipe/12138/pavlova-deluxe
Pavlova Deluxe,passion fruits,http://allrecipes.com/recipe/12138/pavlova-deluxe
Chocolate Pavlova,egg whites,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,salt,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,cream of tartar,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,granulated sugar,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,unsweetened cocoa powder,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,cornstarch,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,vinegar,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,vanilla extract,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,squares bittersweet chocolate,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,fresh strawberries  and,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,whipping cream,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,granulated sugar,http://allrecipes.com/recipe/60928/chocolate-pavlova
Chocolate Pavlova,square bittersweet chocolate,http://allrecipes.com/recipe/60928/chocolate-pavlova
Pavlova's Pavlova,egg whites,http://allrecipes.com/recipe/20115/pavlovas-pavlova
Pavlova's Pavlova,white sugar,http://allrecipes.com/recipe/20115/pavlovas-pavlova
Pavlova's Pavlova,distilled white vinegar,http://allrecipes.com/recipe/20115/pavlovas-pavlova
Pavlova's Pavlova,vanilla extract,http://allrecipes.com/recipe/20115/pavlovas-pavlova
Pavlova's Pavlova,cornstarch,http://allrecipes.com/recipe/20115/pavlovas-pavlova
The Best Pavlova,egg whites,http://allrecipes.com/recipe/15532/the-best-pavlova
The Best Pavlova,pinch salt,http://allrecipes.com/recipe/15532/the-best-pavlova
The Best Pavlova,white sugar,http://allrecipes.com/recipe/15532/the-best-pavlova
The Best Pavlova,cornstarch,http://allrecipes.com/recipe/15532/the-best-pavlova
The Best Pavlova,lemon juice,http://allrecipes.com/recipe/15532/the-best-pavlova
The Best Pavlova,heavy whipping cream,http://allrecipes.com/recipe/15532/the-best-pavlova
The Best Pavlova,confectioners' sugar,http://allrecipes.com/recipe/15532/the-best-pavlova
The Best Pavlova,fresh strawberries,http://allrecipes.com/recipe/15532/the-best-pavlova
Harvest Salad,chopped walnuts,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,"bunch spinach, rinsed and torn into bite-size pieces",http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,dried cranberries,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,crumbled blue cheese,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,tomatoes,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,"avocado - peeled, pitted and diced",http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,red onion,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,red raspberry jam (with seeds),http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,red wine vinegar,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,walnut oil,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,ground black pepper to taste,http://allrecipes.com/recipe/23783/harvest-salad
Harvest Salad,salt to taste,http://allrecipes.com/recipe/23783/harvest-salad
Anzac Biscuits,rolled oats,http://allrecipes.com/recipe/221417/anzac-biscuits
Anzac Biscuits,sweetened  coconut,http://allrecipes.com/recipe/221417/anzac-biscuits
Anzac Biscuits,all-purpose flour,http://allrecipes.com/recipe/221417/anzac-biscuits
Anzac Biscuits,white sugar,http://allrecipes.com/recipe/221417/anzac-biscuits
Anzac Biscuits,baking powder,http://allrecipes.com/recipe/221417/anzac-biscuits
Anzac Biscuits,boiling water,http://allrecipes.com/recipe/221417/anzac-biscuits
Anzac Biscuits,butter,http://allrecipes.com/recipe/221417/anzac-biscuits
Anzac Biscuits,golden syrup,http://allrecipes.com/recipe/221417/anzac-biscuits
Australian English Trifle,"(10 inch) sponge cake, cut in cubes",http://allrecipes.com/recipe/18985/australian-english-trifle
Australian English Trifle,fruit cocktail,http://allrecipes.com/recipe/18985/australian-english-trifle
Australian English Trifle,port wine  gelatin mix,http://allrecipes.com/recipe/18985/australian-english-trifle
